microns,Back,Si,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Ni,Cu,Zn,Se,Br,Kr,Rb,Sr,HgL,,Compton,elastic,sum,Flux0,Flux1
        23600.00000000000,37130.89,-666850,-3453.391,-5498.703,-7633.407,-2390.107,-1020.54,-451.6843,-199.7065,-134.3799,-103.7093,-63.41262,-43.14082,14.84238,908.0429,-20.38231,515.2916,-21.60415,-31.84301,-10.09641,55.03022,,8062256,1797575,-876.2334,   3.456648E+08,   1.907119E+08
        23610.00000000000,37012.16,-701423.8,-8482.295,-3441.869,-7776.914,-2570.519,-1024.899,-448.7774,-157.874,-114.0182,-99.15871,-61.20232,-54.00896,27.77173,886.1039,-22.20536,502.774,-19.78955,-39.01112,-10.97466,52.03761,,8090427,1838815,-598.8914,   3.456648E+08,   1.909969E+08
        23620.00000000000,36457.7,-668025.2,-5454.155,-1792.129,-6691.813,-1985.48,-876.9935,-488.5981,-185.9541,-108.9605,-108.4918,-42.67112,-51.83341,22.65049,892.8173,-16.66699,506.2108,-23.11194,-41.60889,-9.011506,35.56306,,8103942,1811942,212.6742,   3.456648E+08,   1.913859E+08
        23630.00000000000,38971.67,-697217.8,-10681.34,-4382.18,-7683.774,-2951.882,-1209.305,-536.5893,-211.0533,-132.0809,-119.5632,-95.98196,-49.77037,18.19899,889.8256,-18.81676,503.404,-24.52801,-29.40998,-15.18891,49.59546,,8075754,1781820,-877.9459,   3.456648E+08,   1.913630E+08
        23640.00000000000,38214.55,-727201.9,-4669.184,-8595.384,-6412.713,-3224.921,-851.7436,-510.9074,-188.2388,-154.0218,-111.3307,-83.59464,-49.83665,13.80471,867.8841,-19.3884,500.1654,-23.62722,-37.68983,-18.39138,49.16692,,8073400,1807367,-1088.906,   3.456648E+08,   1.908654E+08
        23650.00000000000,40777.23,-811852,-6273.629,-7318.306,-7365.987,-3382.168,-1168.018,-467.1313,-204.553,-145.8396,-103.7655,-89.97196,-54.47163,7.980165,900.6389,-22.21113,497.9181,-23.74979,-33.37588,-19.37688,37.25043,,8119622,1795307,-1188.537,   3.456648E+08,   1.909738E+08
        23660.00000000000,36708.75,-696416.4,-2424.543,-816.2823,-7401.026,-2389.704,-1163.552,-543.6799,-150.5669,-141.2614,-101.743,-71.509,-47.9405,8.450312,908.1165,-23.59903,505.8025,-22.57915,-46.11604,-7.230824,43.12717,,8127946,1801132,572.3439,   3.456648E+08,   1.915891E+08
        23670.00000000000,38614.48,-750815.3,-9112.126,-4763.236,-7324.357,-2495.337,-1271.204,-451.7499,-213.2826,-118.663,-107.8262,-68.23693,-60.63942,19.01827,916.563,-18.98768,503.5972,-23.31139,-35.80902,-9.295939,36.45337,,8088572,1812512,-1683.392,   3.456648E+08,   1.912158E+08
        23680.00000000000,35932.31,-587574.5,-10833.17,-4764.777,-6414.407,-2109.744,-591.2079,-519.1717,-131.8916,-137.4106,-88.00064,-60.62088,-46.39686,20.25328,896.3169,-25.36446,493.5457,-15.44399,-25.342,-3.036725,40.63791,,8048700,1814682,-449.8558,   3.456648E+08,   1.910079E+08
        23690.00000000000,37175.68,-682767.8,-8026.885,-2253.011,-6824.803,-2502.474,-1382.88,-422.1455,-173.9703,-146.9559,-99.14002,-69.65859,-44.44064,19.34025,867.5183,-23.25351,526.2466,-24.30344,-35.34171,-11.11381,29.10628,,8143102,1775961,-444.1957,   3.456648E+08,   1.908875E+08
        23700.00000000000,38376.15,-736281.2,-13763.46,-5079.388,-8175.694,-2211.732,-1184.106,-510.5015,-169.4988,-125.8562,-104.1628,-73.82824,-44.28036,21.56567,888.8397,-14.97989,511.2236,-27.07187,-30.85776,-8.654274,29.09339,,8059840,1791021,-190.3898,   3.456648E+08,   1.909399E+08
        23710.00000000000,36923.34,-688481.1,1000.652,-4792.403,-6680.693,-807.4747,-1107.971,-433.7267,-193.1224,-123.3449,-97.06087,-61.02819,-40.04885,17.24368,899.2522,-16.40938,528.7881,-19.31746,-30.57212,-14.653,29.53804,,8136796,1758389,-98.07977,   3.456648E+08,   1.905710E+08
        23720.00000000000,38688.84,-709193.2,-9805.039,-4703.139,-6441.846,-2006.292,-1086.231,-512.4592,-208.0491,-148.4867,-103.927,-46.55779,-50.84181,20.67789,912.9753,-19.62648,497.0836,-23.59311,-32.57948,-19.58421,47.21683,,8012227,1797879,-1141.717,   3.456648E+08,   1.909520E+08
        23730.00000000000,37704.2,-688755.5,-7214.72,-2085.731,-6312.13,-2683.048,-817.9682,-436.9082,-182.2473,-142.1059,-96.80508,-79.46156,-50.60854,35.53192,879.1832,-18.55294,504.248,-24.25601,-43.79616,-11.585,46.15978,,8090083,1802178,-553.5269,   3.456648E+08,   1.901294E+08
        23740.00000000000,36481.39,-658295.4,-7058.746,-7821.062,-6951.598,-2248.05,-1155.383,-426.4267,-194.0403,-107.9345,-111.9015,-42.15703,-43.98971,25.54006,913.7966,-13.65503,493.7737,-30.33497,-33.22633,-8.527419,62.61053,,8154609,1804596,-32.07238,   3.456648E+08,   1.909168E+08
        23750.00000000000,38042.13,-753699.3,-6470.732,-9578.54,-6978.114,-2394.441,-1183.647,-491.5077,-192.3157,-125.4523,-120.8039,-95.85864,-48.39658,16.86163,892.8821,-23.20191,479.0141,-24.05906,-26.95135,-11.66911,34.98525,,8088424,1774697,-538.0002,   3.456648E+08,   1.907097E+08
        23760.00000000000,36932.82,-651354.2,-8204.985,-4107.183,-7634.204,-2530.688,-845.564,-497.5793,-192.193,-121.1608,-121.2265,-66.04914,-53.67141,29.45933,902.0038,-21.40749,487.596,-15.32254,-25.57517,-13.17695,43.75985,,8071562,1824891,-1141.17,   3.456648E+08,   1.908589E+08
        23770.00000000000,37547.15,-584667.4,-6464.077,-5088.945,-7231.504,-2270.564,-1153.309,-493.1429,-201.7718,-138.469,-103.826,-56.38665,-47.51324,20.30201,895.6187,-24.17124,504.2462,-20.07008,-30.00914,-12.83158,58.09616,,8066798,1775321,-1095.031,   3.456648E+08,   1.911962E+08
        23780.00000000000,35811.05,-690585.9,-2201.459,-6750.169,-7933.855,-2332.491,-560.9871,-429.9918,-195.8867,-96.3625,-113.6474,-39.06165,-43.42651,32.76768,893.2747,-15.824,533.9171,-21.9225,-35.03593,-12.78945,52.10536,,8096732,1789587,-533.9084,   3.456648E+08,   1.912256E+08
        23790.00000000000,37739.95,-715903.6,-6749.39,-10054.78,-6589.677,-3080.162,-247.1938,-519.2615,-195.6121,-137.6509,-99.53122,-71.2291,-49.40425,17.78794,919.0392,-19.51885,511.8582,-24.11365,-26.96455,-7.445291,24.2655,,8055396,1724322,97.12271,   3.456648E+08,   1.913569E+08
        23800.00000000000,38261.54,-736758.2,1168.278,-7079.695,-7348.551,-3005.247,-726.3215,-551.5724,-228.1743,-146.8353,-114.1813,-66.84911,-58.16024,18.50583,911.5377,-20.32054,526.0964,-24.06177,-41.70094,-11.56881,15.76841,,8085489,1797815,-681.1658,   3.456648E+08,   1.912309E+08
        23810.00000000000,36467.11,-669437.4,-2618.416,-4943.756,-5114.767,-3192.83,-499.618,-466.5546,-203.4468,-122.7768,-97.40818,-55.70572,-37.71626,27.68595,909.4486,-18.14381,513.7161,-16.47671,-38.31787,-7.830199,50.21175,,8081448,1777866,291.2892,   3.456648E+08,   1.909644E+08
        23820.00000000000,38388.78,-758474.4,-2233.527,-6787.484,-5650.331,-2862.69,-979.2339,-543.5666,-191.4214,-145.2125,-110.4388,-55.24766,-52.56304,28.49234,877.489,-17.94216,517.478,-18.53849,-38.07164,-11.24529,51.08909,,8065816,1819065,-1432.718,   3.456648E+08,   1.909512E+08
        23830.00000000000,36498.18,-680042.8,-3338.254,-4259.809,-6994.572,-2647.241,-912.4103,-417.9107,-181.4449,-123.516,-102.2904,-56.42206,-48.25898,21.88683,915.2166,-23.00011,504.5254,-15.96912,-28.61556,-7.750712,41.8215,,8003732,1784335,-406.6185,   3.456648E+08,   1.912174E+08
        23840.00000000000,37814.67,-712111.5,-8931.35,-9074.679,-7855.721,-2718.161,-691.1942,-533.5834,-171.2951,-132.1184,-92.62949,-55.10411,-57.96143,18.69452,881.0189,-16.42952,504.985,-19.45735,-34.83498,-9.658587,33.38363,,8080020,1759191,-840.7578,   3.456648E+08,   1.910948E+08
        23850.00000000000,35987.31,-657606.4,-6260.55,887.101,-5772.412,-2782.769,-149.1293,-444.761,-185.0231,-126.357,-80.80233,60.95771,-48.12276,24.02891,885.5042,-19.10266,525.8576,-21.78463,-36.73243,2.720671,31.09753,,8041510,1795859,171.5271,   3.456648E+08,   1.902712E+08
        23860.00000000000,35653.86,-642943.9,256.6038,-6399.89,-4324.802,-2604.848,-377.0357,-492.4834,-130.194,-128.24,-82.96443,18.6085,-41.7713,21.50629,898.466,-20.33285,527.562,-15.41725,-34.94688,-3.820008,44.85588,,8126623,1779329,-871.859,   3.456648E+08,   1.908633E+08
        23870.00000000000,37619.2,-676281.4,-2538.02,-3059.073,-7512.017,-1934.39,-965.0023,-441.8987,-178.6423,-104.7429,-121.5325,26.12491,-53.51975,9.771432,857.964,-22.21384,508.7464,-19.30487,-28.59986,-8.485721,25.86507,,8095655,1773739,-2015.678,   3.456648E+08,   1.906521E+08
        23880.00000000000,38860.29,-708264.9,-9749.116,-1931.133,-7918.651,-2887.802,-423.7404,-493.0098,-205.3608,-134.6558,-96.98968,-17.88886,-53.23623,16.59858,921.575,-24.5011,511.1484,-23.10205,-34.96276,-12.07742,41.14854,,8001248,1802199,-289.581,   3.456648E+08,   1.910285E+08
        23890.00000000000,37192.21,-713816.1,-3789.641,-5009.744,-7730.559,-1778.302,-769.4373,-504.0464,-183.5376,-126.0167,-92.42767,-5.887161,-47.41256,15.82154,888.0469,-19.82476,515.9901,-19.76587,-39.95108,-6.405443,33.97161,,8064173,1762535,1211.955,   3.456648E+08,   1.909602E+08
        23900.00000000000,38031.7,-733791.9,2231.753,-8109.168,-6396.649,-2772.311,-801.4728,-501.5338,-150.1468,-143.0661,-100.9625,-40.46735,-60.04377,20.49513,909.3917,-22.06839,526.3518,-17.64104,-36.32064,-4.490933,32.86094,,8087014,1797856,-672.9833,   3.456648E+08,   1.909852E+08
        23910.00000000000,35415.83,-603239.3,859.2715,-8557.538,-6554.649,-2358.635,-616.9468,-395.1392,-157.0203,-116.5888,-79.96069,-56.87024,-52.8956,36.89201,883.673,-17.2569,505.181,-22.11935,-39.36826,-8.341887,52.87149,,8066692,1801546,-269.8189,   3.456648E+08,   1.916295E+08
        23920.00000000000,36390.04,-660540.3,-7457.39,-1735.783,-6086.063,-2768.602,-917.3423,-483.6377,-209.9251,-92.94565,-91.37655,-53.68783,-49.57831,8.987098,903.7512,-18.81767,506.707,-17.59904,-28.11473,-11.24572,37.85918,,8093392,1793054,-882.9679,   3.456648E+08,   1.912615E+08
        23930.00000000000,37021.4,-683570.3,-7591.685,-3736.83,-4269.333,-2938.476,-705.0172,-453.9819,-176.5752,-154.093,-79.04344,-53.94235,-56.93675,27.15431,907.434,-19.0235,517.7897,-22.80513,-33.57387,-16.93263,40.08712,,8050447,1752197,-1125.555,   3.456648E+08,   1.914744E+08
        23940.00000000000,36965.9,-679141.1,-4418.808,-6566.604,-5698.262,-2971.376,-881.3078,-441.7958,-227.1622,-97.25718,-69.12487,-49.90556,-52.67633,24.27428,907.9431,-14.59745,493.4224,-25.94886,-35.13616,-12.77075,37.39236,,8092996,1765311,-557.5577,   3.456648E+08,   1.913218E+08
        23950.00000000000,36388.45,-637682.4,-5206.018,-6876.499,-5376.583,-2031.495,-1005.803,-453.2072,-186.6761,-137.6142,-67.40205,-54.25036,-49.05581,28.31777,874.687,-22.06079,510.1051,-15.44067,-37.25899,-15.89319,54.83426,,8035946,1806070,-536.5146,   3.456648E+08,   1.910720E+08
        23960.00000000000,38109.9,-773363,-7614.566,-5399.804,-6778.959,-2822.943,-538.1063,-513.3079,-171.4364,-117.4869,-92.052,-56.62928,-50.73005,6.888348,927.2232,-18.26744,485.787,-21.81657,-24.32646,-12.11528,39.68118,,8077863,1807923,-865.6846,   3.456648E+08,   1.910999E+08
        23970.00000000000,38219,-721701.8,-2618.121,-8614.069,-5759.705,-2330.148,-598.6498,-556.8886,-206.3218,-124.4293,-91.55216,-55.38197,-54.78788,19.60418,883.6828,-18.85796,511.9304,-19.80557,-37.10475,-16.35163,39.14063,,8080830,1805854,-1552.036,   3.456648E+08,   1.913851E+08
        23980.00000000000,37497.68,-668454,-4308.369,-4763.273,-7544.796,-2289.923,-912.0717,-519.6937,-183.0123,-139.6562,-85.75369,-73.66714,-40.6288,23.62486,914.9982,-20.62782,490.4498,-19.41771,-33.33521,-5.808742,51.42068,,8126382,1779976,-122.1011,   3.456648E+08,   1.909994E+08
        23990.00000000000,38915.37,-667384.1,-8957.204,-6250.682,-8204.987,-2402.992,-904.1714,-418.653,-207.5152,-145.1371,-123.0672,-46.22202,-53.4605,17.84534,871.5673,-15.93184,515.6273,-25.34712,-37.35264,-9.592237,48.55353,,8032309,1792500,-837.9882,   3.456648E+08,   1.907638E+08
        24000.00000000000,37590.21,-671383.1,-155.5457,-7003.966,-5546.776,-2717.244,-596.9978,-502.009,-196.0259,-132.5569,-109.1897,-63.73316,-46.57203,30.79825,907.6614,-22.25403,506.2279,-22.09923,-29.79477,-13.42749,28.01664,,8047752,1819773,-972.6706,   3.456648E+08,   1.915468E+08
        24010.00000000000,35708.45,-651324,-3433.241,-6323.248,-4990.728,-2849.946,-286.9391,-466.3575,-174.3579,-111.2994,-94.33216,-53.95451,-39.76378,29.91565,891.4638,-15.90804,502.5685,-17.43374,-29.03334,-4.693948,47.89636,,8054750,1743628,-325.2251,   3.456648E+08,   1.903333E+08
        24020.00000000000,37102.29,-610899.5,-9479.492,-4807.722,-6033.021,-2680.14,-572.1713,-523.6777,-165.871,-114.8008,-95.71432,-55.29483,-55.20696,26.78256,921.1687,-18.2067,501.5089,-23.58641,-34.27871,-16.12236,51.84755,,8111862,1785623,-11.45952,   3.456648E+08,   1.911874E+08
        24030.00000000000,37995.73,-708133.8,-8165.504,-7412.614,-7342.841,-2544.166,-486.4694,-463.9695,-201.3336,-133.7432,-104.5352,22.59389,-51.79369,20.23403,934.055,-21.74678,474.8134,-23.94812,-33.66809,-6.363675,39.52995,,8091142,1802569,-323.9698,   3.456648E+08,   1.916371E+08
        24040.00000000000,36448.58,-673579.8,-7862.095,-5182.698,-7683.875,-2571.049,-609.2925,-479.1562,-201.1986,-120.5197,-108.4908,-48.03497,-41.81611,12.75073,901.4263,-17.8131,522.0184,-25.58904,-31.67641,-8.037642,36.41775,,8075502,1793723,-155.542,   3.456648E+08,   1.911480E+08
        24050.00000000000,37675.28,-737529.9,-8585.594,-6502.563,-6508.712,-3179.094,-374.9461,-509.4146,-192.0314,-130.1178,-89.96702,-36.25623,-53.60729,24.04203,875.9665,-22.20521,495.1035,-18.13331,-25.9875,-1.595979,35.15234,,8065388,1765822,1011.407,   3.456648E+08,   1.914315E+08
        24060.00000000000,36368.24,-617993.8,-6401.13,-4142.813,-5842.599,-2577.051,-1080.395,-521.3699,-143.9909,-142.7128,-96.10522,-39.28178,-37.03823,24.58288,865.4196,-20.04701,504.8369,-20.63721,-37.9785,-4.309949,40.61483,,8022713,1749405,452.659,   3.456648E+08,   1.912255E+08
        24070.00000000000,36506.36,-603638.2,1292.626,-6177.421,-7013.679,-2635.553,-458.614,-494.4843,-176.8448,-120.6265,-104.5003,-42.17744,-58.29287,27.14075,888.9484,-18.33644,505.3181,-15.97282,-29.91986,-4.931835,39.21969,,8124022,1794990,-405.8453,   3.456648E+08,   1.915250E+08
        24080.00000000000,36849.59,-679220.6,-8735.037,-6397.917,-5514.585,-2717.434,-571.2122,-472.503,-223.1363,-131.0739,-92.12286,-61.53542,-51.72856,18.67696,933.3876,-15.9411,510.4259,-18.46563,-35.58408,-7.02158,24.93599,,7981120,1776600,-478.0157,   3.456648E+08,   1.914681E+08
        24090.00000000000,37875.06,-699569.6,-4569.203,-6980.122,-6810.726,-3258.438,-948.0625,-498.5829,-206.8693,-121.1404,-109.6552,-58.89337,-45.73163,16.10874,928.9542,-23.46823,518.5763,-16.98524,-45.71611,-14.4241,43.11409,,8077156,1785545,-520.9256,   3.456648E+08,   1.916045E+08
        24100.00000000000,38521.61,-775753.8,-7427.459,-5486.236,-7042.023,-2793.856,-515.3564,-570.5897,-161.483,-140.1186,-94.9285,-9.958305,-49.42806,15.96949,869.381,-22.20403,508.3455,-21.90439,-33.54754,-12.21909,49.40201,,8032800,1725586,-1675.835,   3.456648E+08,   1.913562E+08
        24110.00000000000,35588.01,-703463.1,-1189.226,-6093.554,-6329.254,-2494.997,-496.3538,-452.2186,-184.5112,-123.8512,-101.9415,9.790347,-51.73568,5.770144,911.7728,-19.88553,491.3116,-18.66526,-19.53013,-1.141993,42.85055,,8033916,1773615,155.5763,   3.456648E+08,   1.915678E+08
        24120.00000000000,38669.12,-749398.2,-6014.421,-11431.88,-7213.978,-2873.239,-922.973,-485.7881,-226.0309,-132.8302,-99.04299,30.69071,-57.44497,13.82005,897.8846,-25.26437,492.7222,-20.63431,-37.2415,-14.12744,43.82389,,8095334,1761351,-1803.595,   3.456648E+08,   1.911793E+08
        24130.00000000000,37055.76,-683314.4,-557.67,-9834.732,-5940.103,-2930.461,-348.4484,-445.746,-200.3222,-125.2506,-86.27259,153.8367,-48.53684,29.56644,887.1136,-18.36424,525.4291,-24.33224,-44.02198,-11.21073,17.46523,,8076806,1826241,-139.9267,   3.456648E+08,   1.910098E+08
        24140.00000000000,38134.86,-743710,-5055.377,-8856.157,-5588.587,-2778.046,-58.89337,-512.9155,-199.8387,-125.1502,-84.34298,59.00175,-53.623,17.20987,929.0877,-19.78158,525.65,-23.77049,-46.15467,-10.5387,43.96433,,7998252,1756008,-823.1506,   3.456648E+08,   1.910472E+08
        24150.00000000000,36342.52,-664276.8,-6499.37,-4444.851,-7557.679,-2525.68,-556.0718,-419.831,-186.4441,-155.1048,-69.07443,45.73563,-43.71225,-0.2205958,886.979,-16.00266,497.5349,-21.16849,-32.02095,-1.17155,35.89517,,8077620,1770150,-446.8498,   3.456648E+08,   1.909712E+08
        24160.00000000000,37565.84,-635356.4,-10935.72,-3574.06,-7474.731,-2431.763,-957.2861,-483.8917,-220.1793,-88.06484,-87.19963,-27.60662,-51.99108,24.11152,903.4766,-19.7747,487.0732,-29.6603,-32.52279,-7.280933,58.79255,,8040969,1774422,-219.9355,   3.456648E+08,   1.911774E+08
        24170.00000000000,37568.82,-696665.2,-10003.11,-7281.954,-6480.464,-3151.918,-847.3542,-530.2489,-180.6805,-126.7319,-99.63932,-23.15833,-42.16901,14.23314,916.3067,-20.66017,514.8387,-19.4586,-33.47034,-4.931718,33.54424,,8015107,1786854,-107.501,   3.456648E+08,   1.915785E+08
        24180.00000000000,38328.79,-724563.2,-13682.91,-4815.017,-6648.605,-2784.09,-597.6411,-504.849,-161.6987,-132.1154,-110.2928,14.00935,-41.23714,23.24917,900.3591,-19.8156,485.7929,-23.3146,-30.3629,-3.763558,38.92111,,8051116,1800146,218.4038,   3.456648E+08,   1.908725E+08
        24190.00000000000,36338.18,-666631.8,-7238.035,-2007.997,-7361.15,-2450.792,-422.8996,-499.1776,-154.8734,-118.6397,-91.44466,11.09305,-41.07645,26.6651,903.067,-16.76789,499.3704,-23.94137,-26.5053,-9.872469,38.29289,,8042146,1757291,277.0609,   3.456648E+08,   1.913625E+08
        24200.00000000000,34423.96,-584084.2,-4142.841,-987.6957,-6340.451,-2234.722,-41.08519,-275.1962,-153.162,-120.2946,-91.44666,64.59132,-47.32763,32.59008,875.8698,-17.14523,500.1344,-18.69676,-17.07867,-2.87704,50.97691,,7995562,1780268,679.8829,   3.456648E+08,   1.916913E+08
        24210.00000000000,35440.28,-569784.8,-5290.996,-4719.916,-5984.103,-2310.816,-324.408,-388.9522,-187.679,-101.1646,-98.16975,-3.756669,-41.66567,19.10632,926.5201,-12.02556,480.8393,-20.32482,-31.35723,-0.9116083,45.10354,,8025408,1801467,-1065.813,   3.456648E+08,   1.915408E+08
        24220.00000000000,36279.42,-627975.1,-11130.13,-2802.424,-7702.74,-2415.742,-885.9453,-573.7443,-169.5618,-122.6772,-96.31187,-32.93095,-39.32248,18.67578,879.9327,-15.44557,530.4437,-19.01185,-35.83648,-11.2262,51.30994,,8059596,1771259,-483.9093,   3.456648E+08,   1.915245E+08
        24230.00000000000,39148.27,-709486,-6972.576,-5847.651,-6758.953,-2663.018,-874.9068,-496.6173,-217.416,-119.4925,-108.6358,-41.70223,-52.42835,24.3724,916.7351,-22.2372,497.6118,-24.18766,-40.90984,-6.828045,39.6125,,7960260,1793321,-574.8916,   3.456648E+08,   1.913511E+08
        24240.00000000000,36616.54,-680368.3,-9021.585,-2458.676,-6748.523,-2770.466,-1090.99,-414.7447,-230.7975,-112.4076,-89.95622,-63.66863,-47.98795,21.78804,896.2962,-23.35575,516.1722,-20.08339,-38.4848,-9.113045,32.4748,,8057460,1776058,-161.5893,   3.456648E+08,   1.909827E+08
        24250.00000000000,36624.56,-659829.2,-3874.036,-4621.658,-6844.963,-2290.279,-1152.391,-485.0017,-181.2273,-125.1444,-92.27024,-72.47222,-40.86752,24.5875,870.6009,-21.53582,506.4573,-22.43516,-29.44634,-10.60257,32.34609,,8033850,1742805,-992.063,   3.456648E+08,   1.914473E+08
        24260.00000000000,38672.59,-703865.2,-16238.89,-4256.46,-7482.178,-2245.371,-1617.426,-518.8447,-217.0306,-143.0507,-114.8223,-52.869,-49.12573,15.34677,834.2805,-22.36543,503.1285,-22.64906,-36.69935,-13.72874,46.28778,,8032922,1752956,-1223.456,   3.456648E+08,   1.911526E+08
        24270.00000000000,36458.4,-655095.9,-5761.558,-736.3265,-5673.001,-2929.771,-652.8732,-459.4228,-187.4432,-118.0346,-96.03186,-49.90106,-48.97963,34.29924,894.8242,-18.65195,523.2154,-22.06952,-35.49746,-9.762659,37.05981,,8080866,1772903,-217.506,   3.456648E+08,   1.906239E+08
        24280.00000000000,36979.73,-627575.2,-3466.547,-4022.001,-7205.864,-2885.104,-594.0472,-434.4197,-193.2778,-140.3347,-66.53391,-70.56418,-50.37538,28.85151,898.5999,-20.90637,531.6431,-21.8962,-40.32265,-14.23175,26.00683,,8016946,1780872,-454.4183,   3.456648E+08,   1.911265E+08
        24290.00000000000,37069.5,-658355.8,-9168.216,-5983.816,-6170.02,-2595.577,-411.0729,-481.4262,-190.877,-143.3194,-104.2327,-46.40389,-58.42643,14.62647,877.2793,-14.4633,506.4509,-23.29963,-36.35282,-13.93043,17.28624,,7986802,1776854,-460.3772,   3.456648E+08,   1.909266E+08
        24300.00000000000,37564.86,-687383.9,-4432.775,-6689.402,-5316.693,-3118.873,-1076.513,-526.6803,-150.8051,-150.7346,-87.4997,-87.65333,-51.04583,14.14778,870.3373,-21.40567,528.1926,-26.60659,-38.64413,-8.971325,29.49484,,8064504,1779178,-1059.401,   3.456648E+08,   1.910374E+08
        24310.00000000000,36842.34,-659004.8,-4883.321,-5896.975,-6385.213,-2774.185,-564.4969,-516.7585,-216.9608,-122.0254,-87.88903,-51.26499,-56.83034,31.13842,931.4832,-21.96264,503.9022,-17.67368,-30.54366,-8.929289,42.09814,,7994246,1784794,-1031.597,   3.456648E+08,   1.910936E+08
        24320.00000000000,35890.4,-631244.5,-3812.941,-3382.414,-5966.281,-2898.478,-269.7349,-431.4619,-192.0907,-94.36777,-97.99825,-0.4196247,-42.66717,29.02178,911.6172,-17.39336,523.8426,-16.66313,-35.56024,-11.79981,51.22923,,8055336,1761196,-880.585,   3.456648E+08,   1.913882E+08
        24330.00000000000,37083.41,-679062.9,-4838.876,-6125.269,-5377.812,-2861.144,-838.4247,-464.8792,-195.525,-112.2176,-94.85984,-66.89186,-42.36737,34.44019,885.9402,-17.08287,494.6362,-20.22946,-35.98851,-5.646579,65.62551,,7952017,1737918,-754.1962,   3.456648E+08,   1.916388E+08
        24340.00000000000,36903.33,-678696.4,-2922.121,-7207.939,-5601.688,-2646.363,-1183.601,-454.8988,-156.729,-126.7066,-99.55226,3.243188,-46.18791,25.76006,903.6747,-16.78708,496.9161,-20.31089,-30.69519,-16.33144,37.66832,,8092254,1773239,-744.8508,   3.456648E+08,   1.909128E+08
        24350.00000000000,34441.8,-586054.2,-6793.821,-2147.946,-5464.402,-2777.127,-441.1994,-390.0685,-154.2829,-121.7024,-81.72022,31.28004,-49.61007,24.25403,876.2438,-13.85188,499.4713,-17.92674,-20.39656,-5.891119,41.11109,,8032480,1811030,-637.0232,   3.456648E+08,   1.919967E+08
        24360.00000000000,37247.84,-658787,-14068.01,-8640.261,-6727.361,-2519.986,-906.4735,-492.2014,-188.0499,-100.1111,-96.03654,2.107511,-43.11942,29.79658,864.1833,-18.51375,525.5773,-25.72467,-34.45818,-5.148954,21.0906,,8016161,1739724,-380.5203,   3.456648E+08,   1.913564E+08
        24370.00000000000,36111.36,-674749.6,-4412.758,-4815.718,-4839.464,-3050.773,-574.9585,-463.1803,-191.3984,-122.5822,-105.8549,-45.1001,-54.69609,34.01615,897.7007,-21.66202,510.6503,-19.32414,-29.82277,-2.002636,45.23103,,7998182,1771507,-209.0495,   3.456648E+08,   1.915692E+08
        24380.00000000000,38441.61,-752157.4,-5001.088,-2748.286,-9049.779,-2740.129,-964.7229,-496.1715,-199.0347,-122.7324,-99.8877,-44.75774,-56.98578,14.63673,896.5266,-20.41888,509.7729,-25.02518,-32.44151,-9.930445,26.58582,,8005084,1757556,-317.15,   3.456648E+08,   1.912623E+08
        24390.00000000000,36754.93,-679785.3,-4208.684,-8308.085,-5141.154,-3154.525,-435.1205,-484.42,-159.0928,-117.1047,-95.10815,-26.82823,-54.20813,26.98199,896.2992,-18.37378,479.6834,-22.47415,-22.81069,-0.2836692,49.57454,,8018196,1805668,-1262.481,   3.456648E+08,   1.914415E+08
        24400.00000000000,36641.74,-672366.4,-7446.045,52.95089,-6679.944,-2442.798,-370.5428,-499.7014,-189.4096,-112.3408,-96.17715,8.180241,-45.02479,6.621172,898.9907,-18.07594,522.5481,-21.89425,-34.90121,-7.896957,27.79145,,8064020,1775053,-886.8152,   3.456648E+08,   1.914297E+08
        24410.00000000000,37960.05,-716730.4,-8467.015,-8229.015,-5486.798,-3130.444,-739.3812,-511.5266,-172.7324,-134.1337,-86.53484,3.327213,-52.23426,26.58668,823.9335,-20.42404,504.1984,-21.76844,-36.21576,-12.09307,23.6538,,8024639,1812120,94.02213,   3.456648E+08,   1.908061E+08
        24420.00000000000,37537.26,-659340.7,-3462.942,-3622.709,-5393.907,-3385.145,-562.2071,-476.2701,-172.3566,-133.1963,-104.8754,-55.91398,-49.31244,22.96883,866.8096,-23.19162,506.7481,-21.68889,-35.18358,-5.319701,44.15701,,8005526,1798979,72.11717,   3.456648E+08,   1.910059E+08
        24430.00000000000,35994.25,-620179.1,-8732.935,-4570.682,-6370.925,-2768.144,-594.7482,-431.1859,-197.4576,-106.2415,-110.722,-19.12625,-49.81815,25.80838,907.5114,-18.8026,515.502,-13.68935,-33.62039,-10.63061,29.10964,,8084154,1775429,100.2665,   3.456648E+08,   1.906393E+08
        24440.00000000000,37410.14,-679473.8,-6137.26,-3496.51,-7681.322,-1997.873,-1176.881,-437.6188,-183.5768,-135.0039,-102.7246,19.45435,-57.83183,24.46926,896.2392,-17.5461,509.9493,-19.82678,-29.7623,-9.373048,37.01396,,8045416,1765890,-708.4008,   3.456648E+08,   1.916520E+08
        24450.00000000000,37151.75,-669334.2,-10315.82,-1789.668,-6927.992,-2633.53,-1108.27,-416.8336,-211.6797,-127.6266,-86.4408,-44.60072,-45.20431,20.45844,924.3589,-22.77219,507.3251,-21.98808,-39.9264,-13.90031,43.83759,,7993416,1772126,-555.4575,   3.456648E+08,   1.912128E+08
